studyid,studylocation,datasource,methods,site,envfactor,envparameter,sampleduration,seasonalblock,envtype,year,envunits,envvalue,species,phenophase,extra
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,may,water,1973,C,12.8973,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,may,water,1974,C,10.9048,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,may,water,1975,C,11.6171,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,may,water,1976,C,11.6214,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,may,water,1977,C,13.0396,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,may,water,1978,C,12.692,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,may,water,1979,C,13.4032,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,may,water,1980,C,12.9401,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,may,water,1981,C,12.9465,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,may,water,1982,C,12.2449,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,may,water,1983,C,14.1348,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,may,water,1984,C,11.9048,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,may,water,1985,C,12.3807,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,may,water,1986,C,11.9155,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,may,water,1987,C,14.5102,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,may,water,1988,C,12.5166,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,may,water,1989,C,13.9348,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,may,water,1991,C,12.8866,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,may,water,1992,C,15.4802,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,may,water,1993,C,14.1936,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,may,water,1995,C,14.5572,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,may,water,1996,C,12.5636,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,may,water,1997,C,13.8631,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,may,water,1998,C,14.1037,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,may,water,1999,C,12.2278,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,may,water,2000,C,13.1754,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,may,water,2001,C,13.1818,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,may,water,2002,C,12.3636,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,june,water,1962,C,13.4235,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,june,water,1963,C,15.077,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,june,water,1964,C,14.6128,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,june,water,1965,C,16.4995,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,june,water,1967,C,15.8032,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,june,water,1969,C,17.4642,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,june,water,1971,C,15.123,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,june,water,1972,C,15.7155,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,june,water,1973,C,15.7219,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,june,water,1974,C,14.7861,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,june,water,1975,C,15.3807,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,june,water,1976,C,14.7979,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,june,water,1977,C,16.3337,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,june,water,1978,C,17.1647,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,june,water,1979,C,16.584,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,june,water,1980,C,15.6481,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,june,water,1983,C,17.3112,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,june,water,1984,C,15.9037,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,june,water,1985,C,16.8513,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,june,water,1987,C,16.8642,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,june,water,1988,C,16.1636,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,june,water,1989,C,17.2278,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,june,water,1990,C,15.5872,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,june,water,1991,C,15.5914,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,june,water,1992,C,18.6567,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,june,water,1994,C,16.9037,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,june,water,1995,C,18.2043,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,june,water,1996,C,16.9166,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,june,water,1997,C,17.1572,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,june,water,1999,C,15.6417,all,NA,NA
HMK029,"Lake Washington, WA, US",paper,sampled,NA,temperature,mean,monthly,june,water,2000,C,16.1166,all,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,january,water,1979,km,15.54,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,january,water,1980,km,14.96,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,january,water,1981,km,15.03,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,january,water,1982,km,15.26,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,january,water,1983,km,15.1,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,january,water,1984,km,14.61,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,january,water,1985,km,14.86,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,january,water,1986,km,15.02,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,january,water,1987,km,15.2,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,january,water,1988,km,NA,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,january,water,1989,km,15.12,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,january,water,1990,km,14.95,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,january,water,1991,km,14.46,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,january,water,1992,km,14.72,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,january,water,1993,km,15.08,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,january,water,1994,km,14.82,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,january,water,1995,km,14.62,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,january,water,1996,km,14.21,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,january,water,1997,km,14.47,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,january,water,1998,km,14.81,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,january,water,1999,km,14.47,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,january,water,2000,km,14.41,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,january,water,2001,km,14.31,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,january,water,2002,km,14.45,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,january,water,2003,km,14.46,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,january,water,2004,km,14.03,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,january,water,2005,km,13.66,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,january,water,2006,km,13.6,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,january,water,2007,km,13.77,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,january,water,2008,km,14.05,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,january,water,2009,km,14.08,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,january,water,2010,km,13.8,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,january,water,2011,km,13.57,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,june,water,1979,km,12.59,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,june,water,1980,km,12.31,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,june,water,1981,km,12.57,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,june,water,1982,km,12.69,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,june,water,1983,km,12.36,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,june,water,1984,km,12.2,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,june,water,1985,km,12.4,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,june,water,1986,km,12.1,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,june,water,1987,km,12.57,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,june,water,1988,km,12.02,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,june,water,1989,km,12.31,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,june,water,1990,km,11.68,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,june,water,1991,km,12.23,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,june,water,1992,km,12.13,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,june,water,1993,km,11.99,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,june,water,1994,km,12.1,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,june,water,1995,km,11.55,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,june,water,1996,km,12.1,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,june,water,1997,km,11.91,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,june,water,1998,km,11.85,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,june,water,1999,km,12.1,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,june,water,2000,km,11.71,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,june,water,2001,km,11.69,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,june,water,2002,km,11.69,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,june,water,2003,km,11.77,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,june,water,2004,km,11.51,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,june,water,2005,km,11.29,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,june,water,2006,km,11.06,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,june,water,2007,km,11.49,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,june,water,2008,km,11.36,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,june,water,2009,km,11.46,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,june,water,2010,km,10.82,Plant2 spp.,NA,NA
HMK030,"Kangerlussuaq, Greenland",download,satellite,NA,ice extent,total,monthly,june,water,2011,km,10.99,Plant2 spp.,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,1979,C,7.49045,Daphnia1 spp.,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,1980,C,7.07006,Daphnia1 spp.,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,1981,C,9.66879,Daphnia1 spp.,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,1982,C,8.63694,Daphnia1 spp.,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,1983,C,9.36306,Daphnia1 spp.,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,1984,C,8.14013,Daphnia1 spp.,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,1985,C,8.36943,Daphnia1 spp.,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,1986,C,8.06369,Daphnia1 spp.,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,1987,C,7.64331,Daphnia1 spp.,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,1988,C,8.98089,Daphnia1 spp.,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,1989,C,10.1656,Daphnia1 spp.,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,1990,C,10.9299,Daphnia1 spp.,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,1991,C,8.48408,Daphnia1 spp.,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,1992,C,9.74522,Daphnia1 spp.,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,1993,C,9.66879,Daphnia1 spp.,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,1994,C,10.1274,Daphnia1 spp.,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,1995,C,9.55414,Daphnia1 spp.,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,1996,C,7.75796,Daphnia1 spp.,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,1997,C,10.5478,Daphnia1 spp.,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,1998,C,10.586,Daphnia1 spp.,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,1999,C,10.0127,Daphnia1 spp.,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,2000,C,11.4268,Daphnia1 spp.,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,2001,C,8.98089,Daphnia1 spp.,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,2002,C,10.2803,Daphnia1 spp.,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,2003,C,9.74522,Daphnia1 spp.,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,1979,C,7.49045,Thermocyclops oithonoides,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,1980,C,7.07006,Thermocyclops oithonoides,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,1981,C,9.66879,Thermocyclops oithonoides,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,1982,C,8.63694,Thermocyclops oithonoides,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,1983,C,9.36306,Thermocyclops oithonoides,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,1984,C,8.14013,Thermocyclops oithonoides,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,1985,C,8.36943,Thermocyclops oithonoides,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,1986,C,8.06369,Thermocyclops oithonoides,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,1987,C,7.64331,Thermocyclops oithonoides,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,1988,C,8.98089,Thermocyclops oithonoides,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,1989,C,10.1656,Thermocyclops oithonoides,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,1990,C,10.9299,Thermocyclops oithonoides,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,1991,C,8.48408,Thermocyclops oithonoides,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,1992,C,9.74522,Thermocyclops oithonoides,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,1993,C,9.66879,Thermocyclops oithonoides,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,1994,C,10.1274,Thermocyclops oithonoides,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,1995,C,9.55414,Thermocyclops oithonoides,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,1996,C,7.75796,Thermocyclops oithonoides,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,1997,C,10.5478,Thermocyclops oithonoides,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,1998,C,10.586,Thermocyclops oithonoides,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,1999,C,10.0127,Thermocyclops oithonoides,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,2000,C,11.4268,Thermocyclops oithonoides,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,2001,C,8.98089,Thermocyclops oithonoides,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,2002,C,10.2803,Thermocyclops oithonoides,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,temperature,mean,monthly,march-may,water,2003,C,9.74522,Thermocyclops oithonoides,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,ice break-up,first day of ice break-up,NA,NA,water,1979,doy,91.1442,Diatom2 spp.,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,ice break-up,first day of ice break-up,NA,NA,water,1980,doy,84.658,Diatom2 spp.,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,ice break-up,first day of ice break-up,NA,NA,water,1981,doy,71.7346,Diatom2 spp.,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,ice break-up,first day of ice break-up,NA,NA,water,1982,doy,71.6898,Diatom2 spp.,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,ice break-up,first day of ice break-up,NA,NA,water,1983,doy,71.6478,Diatom2 spp.,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,ice break-up,first day of ice break-up,NA,NA,water,1984,doy,71.6156,Diatom2 spp.,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,ice break-up,first day of ice break-up,NA,NA,water,1985,doy,91.84,Diatom2 spp.,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,ice break-up,first day of ice break-up,NA,NA,water,1986,doy,91.798,Diatom2 spp.,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,ice break-up,first day of ice break-up,NA,NA,water,1987,doy,92.6835,Diatom2 spp.,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,ice break-up,first day of ice break-up,NA,NA,water,1991,doy,78.7136,Diatom2 spp.,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,ice break-up,first day of ice break-up,NA,NA,water,1992,doy,43.67202,Diatom2 spp.,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,ice break-up,first day of ice break-up,NA,NA,water,1993,doy,71.2677,Diatom2 spp.,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,ice break-up,first day of ice break-up,NA,NA,water,1994,doy,71.232,Diatom2 spp.,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,ice break-up,first day of ice break-up,NA,NA,water,1995,doy,28.81949,Diatom2 spp.,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,ice break-up,first day of ice break-up,NA,NA,water,1996,doy,105.2303,Diatom2 spp.,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,ice break-up,first day of ice break-up,NA,NA,water,1997,doy,64.66593,Diatom2 spp.,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,ice break-up,first day of ice break-up,NA,NA,water,1998,doy,49.89068,Diatom2 spp.,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,ice break-up,first day of ice break-up,NA,NA,water,1999,doy,56.29932,Diatom2 spp.,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,ice break-up,first day of ice break-up,NA,NA,water,2000,doy,28.62951,Diatom2 spp.,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,ice break-up,first day of ice break-up,NA,NA,water,2002,doy,29.47322,Diatom2 spp.,NA,NA
HMK031,"Berlin, Germany",paper,sampled,NA,ice break-up,first day of ice break-up,NA,NA,water,2003,doy,83.776,Diatom2 spp.,NA,NA
HMK033,"Colorado, US",authors,personal observation,NA,snowmelt,first day of bare ground,NA,NA,ground,1975,doy,157,all,NA,NA
HMK033,"Colorado, US",authors,personal observation,NA,snowmelt,first day of bare ground,NA,NA,ground,1976,doy,136,all,NA,NA
HMK033,"Colorado, US",authors,personal observation,NA,snowmelt,first day of bare ground,NA,NA,ground,1977,doy,116,all,NA,NA
HMK033,"Colorado, US",authors,personal observation,NA,snowmelt,first day of bare ground,NA,NA,ground,1978,doy,155,all,NA,NA
HMK033,"Colorado, US",authors,personal observation,NA,snowmelt,first day of bare ground,NA,NA,ground,1979,doy,152,all,NA,NA
HMK033,"Colorado, US",authors,personal observation,NA,snowmelt,first day of bare ground,NA,NA,ground,1980,doy,159,all,NA,NA
HMK033,"Colorado, US",authors,personal observation,NA,snowmelt,first day of bare ground,NA,NA,ground,1981,doy,119,all,NA,NA
HMK033,"Colorado, US",authors,personal observation,NA,snowmelt,first day of bare ground,NA,NA,ground,1982,doy,152,all,NA,NA
HMK033,"Colorado, US",authors,personal observation,NA,snowmelt,first day of bare ground,NA,NA,ground,1983,doy,160,all,NA,NA
HMK033,"Colorado, US",authors,personal observation,NA,snowmelt,first day of bare ground,NA,NA,ground,1984,doy,156,all,NA,NA
HMK033,"Colorado, US",authors,personal observation,NA,snowmelt,first day of bare ground,NA,NA,ground,1985,doy,145,all,NA,NA
