studyid,site,predictunits,predictvalue,genus,species,genus_2nd,spp_2nd,phenophase,pheno,phenounits,phenovalue,phenofreq,phenovarunit,phenovarvalue,fitnesscomp,fitnessunit,fitnessvalue,fitnessvarunit,fitnessvarvalue,
HMK006,lansing,year,1996,Platysoma,parallelum,NA,NA,start of adult activity,start,doy,138,weekly,NA,NA,NA,NA,NA,NA,NA,
HMK006,lansing,year,1996,Platysoma,cylindrica,NA,NA,start of adult activity,start,doy,139,weekly,NA,NA,NA,NA,NA,NA,NA,
HMK006,northern,year,1996,Platysoma,cylindrica,NA,NA,start of adult activity,start,doy,141,weekly,NA,NA,NA,NA,NA,NA,NA,
HMK006,northern,year,1996,Platysoma,parallelum,NA,NA,start of adult activity,start,doy,141,weekly,NA,NA,NA,NA,NA,NA,NA,
HMK006,southwestern,year,1996,Platysoma,cylindrica,NA,NA,start of adult activity,start,doy,124,weekly,NA,NA,NA,NA,NA,NA,NA,
HMK006,southwestern,year,1996,Platysoma,parallelum,NA,NA,start of adult activity,start,doy,124,weekly,NA,NA,NA,NA,NA,NA,NA,
HMK006,lansing,year,1997,Platysoma,cylindrica,NA,NA,start of adult activity,start,doy,150,weekly,NA,NA,NA,NA,NA,NA,NA,
HMK006,lansing,year,1997,Platysoma,parallelum,NA,NA,start of adult activity,start,doy,164,weekly,NA,NA,NA,NA,NA,NA,NA,
HMK006,northern,year,1997,Platysoma,cylindrica,NA,NA,start of adult activity,start,doy,154,weekly,NA,NA,NA,NA,NA,NA,NA,
HMK006,northern,year,1997,Platysoma,parallelum,NA,NA,start of adult activity,start,doy,154,weekly,NA,NA,NA,NA,NA,NA,NA,
HMK006,southwestern,year,1997,Platysoma,cylindrica,NA,NA,start of adult activity,start,doy,156,weekly,NA,NA,NA,NA,NA,NA,NA,
HMK006,southwestern,year,1997,Platysoma,parallelum,NA,NA,start of adult activity,start,doy,156,weekly,NA,NA,NA,NA,NA,NA,NA,
HMK006,lansing,year,1996,Thanasimus,dubius,NA,NA,start of adult activity,start,doy,109,weekly,NA,NA,NA,NA,NA,NA,NA,
HMK006,northern,year,1996,Thanasimus,dubius,NA,NA,start of adult activity,start,doy,137,weekly,NA,NA,NA,NA,NA,NA,NA,
HMK006,southwestern,year,1996,Thanasimus,dubius,NA,NA,start of adult activity,start,doy,176,weekly,NA,NA,NA,NA,NA,NA,NA,
HMK006,lansing,year,1997,Thanasimus,dubius,NA,NA,start of adult activity,start,doy,150,weekly,NA,NA,NA,NA,NA,NA,NA,
HMK006,northern,year,1997,Thanasimus,dubius,NA,NA,start of adult activity,start,doy,133,weekly,NA,NA,NA,NA,NA,NA,NA,
HMK006,southwestern,year,1997,Thanasimus,dubius,NA,NA,start of adult activity,start,doy,127,weekly,NA,NA,NA,NA,NA,NA,NA,
HMK006,lansing,year,1996,Tomicus,piniperda,NA,NA,start of adult activity,start,doy,87,weekly,NA,NA,NA,NA,NA,NA,NA,
HMK006,northern,year,1996,Tomicus,piniperda,NA,NA,start of adult activity,start,doy,NA,weekly,NA,NA,NA,NA,NA,NA,NA,
HMK006,southwestern,year,1996,Tomicus,piniperda,NA,NA,start of adult activity,start,doy,90,weekly,NA,NA,NA,NA,NA,NA,NA,
HMK006,lansing,year,1997,Tomicus,piniperda,NA,NA,start of adult activity,start,doy,80,weekly,NA,NA,NA,NA,NA,NA,NA,
HMK006,northern,year,1997,Tomicus,piniperda,NA,NA,start of adult activity,start,doy,NA,weekly,NA,NA,NA,NA,NA,NA,NA,
HMK006,southwestern,year,1997,Tomicus,piniperda,NA,NA,start of adult activity,start,doy,81,weekly,NA,NA,NA,NA,NA,NA,NA,
HMK007,NA,year,1983,Saxifraga,reflexa,NA,NA,start of flowering,start,doy,133,weekly,NA,NA,NA,NA,NA,NA,NA,
HMK007,NA,year,1983,Saxifraga,tricuspidata,NA,NA,start of flowering,start,doy,151,weekly,NA,NA,NA,NA,NA,NA,NA,
HMK007,NA,year,1985,Saxifraga,reflexa,NA,NA,start of flowering,start,doy,144,weekly,NA,NA,NA,NA,NA,NA,NA,
HMK007,NA,year,1985,Saxifraga,tricuspidata,NA,NA,start of flowering,start,doy,154,weekly,NA,NA,NA,NA,NA,NA,NA,
HMK007,NA,year,1986,Saxifraga,reflexa,NA,NA,start of flowering,start,doy,142,weekly,NA,NA,NA,NA,NA,NA,NA,
HMK007,NA,year,1986,Saxifraga,tricuspidata,NA,NA,start of flowering,start,doy,153,weekly,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1984,Castilleja,tenuiflora,NA,NA,first flowering date,start,doy,105.7056,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1985,Castilleja,tenuiflora,NA,NA,first flowering date,start,doy,124.386,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1986,Castilleja,tenuiflora,NA,NA,first flowering date,start,doy,81.53372,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1987,Castilleja,tenuiflora,NA,NA,first flowering date,start,doy,110.7054,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1988,Castilleja,tenuiflora,NA,NA,first flowering date,start,doy,109.9014,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1989,Castilleja,tenuiflora,NA,NA,first flowering date,start,doy,125.3521,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1991,Castilleja,tenuiflora,NA,NA,first flowering date,start,doy,110.7233,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1992,Castilleja,tenuiflora,NA,NA,first flowering date,start,doy,116.1188,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1993,Castilleja,tenuiflora,NA,NA,first flowering date,start,doy,117.1447,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1994,Castilleja,tenuiflora,NA,NA,first flowering date,start,doy,87.76914,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1995,Castilleja,tenuiflora,NA,NA,first flowering date,start,doy,97.9382,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1997,Castilleja,tenuiflora,NA,NA,first flowering date,start,doy,130.9093,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1999,Castilleja,tenuiflora,NA,NA,first flowering date,start,doy,143.1043,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2001,Castilleja,tenuiflora,NA,NA,first flowering date,start,doy,124.7273,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2003,Castilleja,tenuiflora,NA,NA,first flowering date,start,doy,102.1519,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2007,Castilleja,tenuiflora,NA,NA,first flowering date,start,doy,114.1644,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2008,Castilleja,tenuiflora,NA,NA,first flowering date,start,doy,106.7565,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2009,Castilleja,tenuiflora,NA,NA,first flowering date,start,doy,111.4213,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2010,Castilleja,tenuiflora,NA,NA,first flowering date,start,doy,109.1358,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1975,Delphinium,nuttallianum,NA,NA,first flowering date,start,doy,170.8556,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1977,Delphinium,nuttallianum,NA,NA,first flowering date,start,doy,156.4171,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1979,Delphinium,nuttallianum,NA,NA,first flowering date,start,doy,163.5027,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1980,Delphinium,nuttallianum,NA,NA,first flowering date,start,doy,166.0428,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1981,Delphinium,nuttallianum,NA,NA,first flowering date,start,doy,151.8075,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1982,Delphinium,nuttallianum,NA,NA,first flowering date,start,doy,159.2941,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1983,Delphinium,nuttallianum,NA,NA,first flowering date,start,doy,170.9893,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1984,Delphinium,nuttallianum,NA,NA,first flowering date,start,doy,169.385,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1985,Delphinium,nuttallianum,NA,NA,first flowering date,start,doy,155.8182,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1986,Delphinium,nuttallianum,NA,NA,first flowering date,start,doy,151.8075,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1987,Delphinium,nuttallianum,NA,NA,first flowering date,start,doy,152.8075,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1988,Delphinium,nuttallianum,NA,NA,first flowering date,start,doy,151.738,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1989,Delphinium,nuttallianum,NA,NA,first flowering date,start,doy,148.4652,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1991,Delphinium,nuttallianum,NA,NA,first flowering date,start,doy,160.8289,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1993,Delphinium,nuttallianum,NA,NA,first flowering date,start,doy,169.5882,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1995,Delphinium,nuttallianum,NA,NA,first flowering date,start,doy,177.0053,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1996,Delphinium,nuttallianum,NA,NA,first flowering date,start,doy,155.8824,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1997,Delphinium,nuttallianum,NA,NA,first flowering date,start,doy,153.6791,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1998,Delphinium,nuttallianum,NA,NA,first flowering date,start,doy,146.3262,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1999,Delphinium,nuttallianum,NA,NA,first flowering date,start,doy,160.0267,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2000,Delphinium,nuttallianum,NA,NA,first flowering date,start,doy,150,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2001,Delphinium,nuttallianum,NA,NA,first flowering date,start,doy,152.3422,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2002,Delphinium,nuttallianum,NA,NA,first flowering date,start,doy,137.5027,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2003,Delphinium,nuttallianum,NA,NA,first flowering date,start,doy,150,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2004,Delphinium,nuttallianum,NA,NA,first flowering date,start,doy,136.9679,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2005,Delphinium,nuttallianum,NA,NA,first flowering date,start,doy,149.8021,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2006,Delphinium,nuttallianum,NA,NA,first flowering date,start,doy,141.5134,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2007,Delphinium,nuttallianum,NA,NA,first flowering date,start,doy,138.5027,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2008,Delphinium,nuttallianum,NA,NA,first flowering date,start,doy,163.9037,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2009,Delphinium,nuttallianum,NA,NA,first flowering date,start,doy,147.3957,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2010,Delphinium,nuttallianum,NA,NA,first flowering date,start,doy,150.4706,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1975,Erythronium,grandiflorum,NA,NA,first flowering date,start,doy,159.6556,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1977,Erythronium,grandiflorum,NA,NA,first flowering date,start,doy,156.4232,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1979,Erythronium,grandiflorum,NA,NA,first flowering date,start,doy,157.6076,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1980,Erythronium,grandiflorum,NA,NA,first flowering date,start,doy,160.4089,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1981,Erythronium,grandiflorum,NA,NA,first flowering date,start,doy,139.7202,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1983,Erythronium,grandiflorum,NA,NA,first flowering date,start,doy,161.5833,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1984,Erythronium,grandiflorum,NA,NA,first flowering date,start,doy,161.1712,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1986,Erythronium,grandiflorum,NA,NA,first flowering date,start,doy,149.8429,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1987,Erythronium,grandiflorum,NA,NA,first flowering date,start,doy,135.0378,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1988,Erythronium,grandiflorum,NA,NA,first flowering date,start,doy,141.1858,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1989,Erythronium,grandiflorum,NA,NA,first flowering date,start,doy,139.9067,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1991,Erythronium,grandiflorum,NA,NA,first flowering date,start,doy,150.7944,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1993,Erythronium,grandiflorum,NA,NA,first flowering date,start,doy,157.8061,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1995,Erythronium,grandiflorum,NA,NA,first flowering date,start,doy,169.6281,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1996,Erythronium,grandiflorum,NA,NA,first flowering date,start,doy,145.7895,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1997,Erythronium,grandiflorum,NA,NA,first flowering date,start,doy,151.3391,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1998,Erythronium,grandiflorum,NA,NA,first flowering date,start,doy,141.8244,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1999,Erythronium,grandiflorum,NA,NA,first flowering date,start,doy,149.7765,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2000,Erythronium,grandiflorum,NA,NA,first flowering date,start,doy,141.3323,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2001,Erythronium,grandiflorum,NA,NA,first flowering date,start,doy,139.786,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2002,Erythronium,grandiflorum,NA,NA,first flowering date,start,doy,124.6497,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2003,Erythronium,grandiflorum,NA,NA,first flowering date,start,doy,143.712,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2004,Erythronium,grandiflorum,NA,NA,first flowering date,start,doy,135.2674,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2005,Erythronium,grandiflorum,NA,NA,first flowering date,start,doy,145.1012,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2006,Erythronium,grandiflorum,NA,NA,first flowering date,start,doy,134.6481,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2008,Erythronium,grandiflorum,NA,NA,first flowering date,start,doy,155.1748,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2009,Erythronium,grandiflorum,NA,NA,first flowering date,start,doy,136.2264,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2010,Erythronium,grandiflorum,NA,NA,first flowering date,start,doy,138.0888,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2011,Erythronium,grandiflorum,NA,NA,first flowering date,start,doy,155.3492,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1975,Selasphorus,platycercus,NA,NA,first arrival,start,doy,135.0237,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1976,Selasphorus,platycercus,NA,NA,first arrival,start,doy,138.4943,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1978,Selasphorus,platycercus,NA,NA,first arrival,start,doy,133.9942,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1979,Selasphorus,platycercus,NA,NA,first arrival,start,doy,136.4563,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1980,Selasphorus,platycercus,NA,NA,first arrival,start,doy,138.321,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1981,Selasphorus,platycercus,NA,NA,first arrival,start,doy,133.4288,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1982,Selasphorus,platycercus,NA,NA,first arrival,start,doy,135.0248,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1983,Selasphorus,platycercus,NA,NA,first arrival,start,doy,147.6623,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1984,Selasphorus,platycercus,NA,NA,first arrival,start,doy,77.5384,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1984,Selasphorus,platycercus,NA,NA,first arrival,start,doy,133.5947,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1985,Selasphorus,platycercus,NA,NA,first arrival,start,doy,141.6883,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1985,Selasphorus,platycercus,NA,NA,first arrival,start,doy,82.06802,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1986,Selasphorus,platycercus,NA,NA,first arrival,start,doy,94.0669,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1986,Selasphorus,platycercus,NA,NA,first arrival,start,doy,140.7407,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1987,Selasphorus,platycercus,NA,NA,first arrival,start,doy,104.1018,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1988,Selasphorus,platycercus,NA,NA,first arrival,start,doy,139.0111,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1988,Selasphorus,platycercus,NA,NA,first arrival,start,doy,135.5615,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1989,Selasphorus,platycercus,NA,NA,first arrival,start,doy,121.7085,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1989,Selasphorus,platycercus,NA,NA,first arrival,start,doy,127.1896,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1990,Selasphorus,platycercus,NA,NA,first arrival,start,doy,75.62156,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1990,Selasphorus,platycercus,NA,NA,first arrival,start,doy,123.1631,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1991,Selasphorus,platycercus,NA,NA,first arrival,start,doy,133.2575,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1991,Selasphorus,platycercus,NA,NA,first arrival,start,doy,103.4451,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1992,Selasphorus,platycercus,NA,NA,first arrival,start,doy,101.8329,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1992,Selasphorus,platycercus,NA,NA,first arrival,start,doy,132.5773,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1993,Selasphorus,platycercus,NA,NA,first arrival,start,doy,113.5057,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1993,Selasphorus,platycercus,NA,NA,first arrival,start,doy,137.4566,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1994,Selasphorus,platycercus,NA,NA,first arrival,start,doy,110.4106,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1994,Selasphorus,platycercus,NA,NA,first arrival,start,doy,130.0839,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1995,Selasphorus,platycercus,NA,NA,first arrival,start,doy,112.2242,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1995,Selasphorus,platycercus,NA,NA,first arrival,start,doy,133.6174,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1996,Selasphorus,platycercus,NA,NA,first arrival,start,doy,131.0961,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1996,Selasphorus,platycercus,NA,NA,first arrival,start,doy,147.1273,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1997,Selasphorus,platycercus,NA,NA,first arrival,start,doy,95.7339,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1997,Selasphorus,platycercus,NA,NA,first arrival,start,doy,132.464,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1998,Selasphorus,platycercus,NA,NA,first arrival,start,doy,138.7463,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1998,Selasphorus,platycercus,NA,NA,first arrival,start,doy,129.4315,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1999,Selasphorus,platycercus,NA,NA,first arrival,start,doy,125.7193,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,1999,Selasphorus,platycercus,NA,NA,first arrival,start,doy,142.5471,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2000,Selasphorus,platycercus,NA,NA,first arrival,start,doy,107.125,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2000,Selasphorus,platycercus,NA,NA,first arrival,start,doy,125.4019,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2001,Selasphorus,platycercus,NA,NA,first arrival,start,doy,128.0064,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2001,Selasphorus,platycercus,NA,NA,first arrival,start,doy,62.4637,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2002,Selasphorus,platycercus,NA,NA,first arrival,start,doy,125.7198,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2003,Selasphorus,platycercus,NA,NA,first arrival,start,doy,130.4599,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2003,Selasphorus,platycercus,NA,NA,first arrival,start,doy,122.0984,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2004,Selasphorus,platycercus,NA,NA,first arrival,start,doy,124.6918,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2005,Selasphorus,platycercus,NA,NA,first arrival,start,doy,129.1695,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2006,Selasphorus,platycercus,NA,NA,first arrival,start,doy,136.6099,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2006,Selasphorus,platycercus,NA,NA,first arrival,start,doy,137.0587,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2007,Selasphorus,platycercus,NA,NA,first arrival,start,doy,129.7502,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2007,Selasphorus,platycercus,NA,NA,first arrival,start,doy,93.8142,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2008,Selasphorus,platycercus,NA,NA,first arrival,start,doy,113.8995,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2008,Selasphorus,platycercus,NA,NA,first arrival,start,doy,131.3453,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2009,Selasphorus,platycercus,NA,NA,first arrival,start,doy,84.46734,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2009,Selasphorus,platycercus,NA,NA,first arrival,start,doy,129.9323,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2010,Selasphorus,platycercus,NA,NA,first arrival,start,doy,104.6873,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2010,Selasphorus,platycercus,NA,NA,first arrival,start,doy,134.7425,daily,NA,NA,NA,NA,NA,NA,NA,
HMK008,NA,year,2011,Selasphorus,platycercus,NA,NA,first arrival,start,doy,140.2216,daily,NA,NA,NA,NA,NA,NA,NA,
HMK009,Denison,site,NA,Hydrophyllum,macrophyllum,NA,NA,first flowering date,start,doy,142.116,daily,NA,NA,seeds per flower,percentage,1.13119,SE,0.09289,
HMK009,Denison,site,NA,Hydrophyllum,macrophyllum,NA,NA,first flowering date,start,doy,142.116,daily,NA,NA,visits per plant,percentage,0.971853,SE,0.091237,
HMK009,Dension,site,NA,Hydrophyllum,macrophyllum,NA,NA,last flowering date,end,doy,158.457,daily,NA,NA,NA,NA,NA,NA,NA,
HMK009,Three Creeks,site,NA,Hydrophyllum,macrophyllum,NA,NA,first flowering date,start,doy,145.432,daily,NA,NA,visits per plant,percentage,0.255818,SE,0.149043,
HMK009,Three Creeks,site,NA,Hydrophyllum,macrophyllum,NA,NA,first flowering date,start,doy,145.432,daily,NA,NA,seeds per flower,percentage,0.4135,SE,0.064227,
HMK009,Three Creeks,site,NA,Hydrophyllum,macrophyllum,NA,NA,last flowering date,end,doy,159.334,daily,NA,NA,NA,NA,NA,NA,NA,
HMK009,Denison,site,NA,Lonicera,maackii,NA,NA,first flowering date,start,doy,142.328,daily,NA,NA,NA,NA,NA,NA,NA,
HMK009,Dension,site,NA,Lonicera,maackii,NA,NA,last flowering date,end,doy,163.792,daily,NA,NA,NA,NA,NA,NA,NA,
HMK009,Three Creeks,site,NA,Lonicera,maackii,NA,NA,first flowering date,start,doy,127.108,daily,NA,NA,NA,NA,NA,NA,NA,
HMK009,Three Creeks,site,NA,Lonicera,maackii,NA,NA,last flowering date,end,doy,147.836,daily,NA,NA,NA,NA,NA,NA,NA,
HMK010,NA,year,1997,Chlorochytrium,spp.,NA,NA,peak of activity,peak,doy,105,monthly,NA,NA,NA,NA,NA,NA,NA,
HMK010,NA,year,1998,Chlorochytrium,spp.,NA,NA,peak of activity,peak,doy,135,monthly,NA,NA,NA,NA,NA,NA,NA,
HMK010,NA,year,1997,Codiolum,spp.,NA,NA,peak of activity,peak,doy,166,monthly,NA,NA,NA,NA,NA,NA,NA,
HMK010,NA,year,1998,Codiolum,spp.,NA,NA,peak of activity,peak,doy,166,monthly,NA,NA,NA,NA,NA,NA,NA,
HMK010,NA,year,1997,Mastocarpus,papillatus,NA,NA,peak of activity,peak,doy,227,monthly,NA,NA,NA,NA,NA,NA,NA,
HMK010,NA,year,1998,Mastocarpus,papillatus,NA,NA,peak of activity,peak,doy,227,monthly,NA,NA,NA,NA,NA,NA,NA,
HMK010,NA,year,1997,Mazzaella,splendens,NA,NA,peak of activity,peak,doy,135,monthly,NA,NA,NA,NA,NA,NA,NA,
HMK010,NA,year,1998,Mazzaella,splendens,NA,NA,peak of activity,peak,doy,135,monthly,NA,NA,NA,NA,NA,NA,NA,
HMK011,NA,year,1996,Epirrita,autumnata,NA,NA,biomass peak date,peak,doy,180.4596,daily,NA,NA,NA,NA,NA,NA,NA,
HMK011,NA,year,1997,Epirrita,autumnata,NA,NA,biomass peak date,peak,doy,192.649,daily,NA,NA,NA,NA,NA,NA,NA,
HMK011,NA,year,1998,Epirrita,autumnata,NA,NA,biomass peak date,peak,doy,178.8317,daily,NA,NA,NA,NA,NA,NA,NA,
HMK011,NA,year,1999,Epirrita,autumnata,NA,NA,biomass peak date,peak,doy,169.9526,daily,NA,NA,NA,NA,NA,NA,NA,
HMK011,NA,year,2000,Epirrita,autumnata,NA,NA,biomass peak date,peak,doy,166.9974,daily,NA,NA,NA,NA,NA,NA,NA,
HMK011,NA,year,2001,Epirrita,autumnata,NA,NA,biomass peak date,peak,doy,182.1512,daily,NA,NA,NA,NA,NA,NA,NA,
