"","studyid","year","envvalue","z","envfactor","X","species","phenovalue","slope","intid","int_type","spp"
"1586","HMK038",2005,15.3,0.758439686325517,"temperature",1167,"Parus caeruleus",109.773,-0.170304273504273,198,"predation","spp1"
"1380","HMK038",1980,9.590323,-1.7976491214551,"temperature",1194,"Parus3 major",122.045,-0.193936752136753,199,"predation","spp1"
"1389","HMK038",1981,12.793548,-0.363640232457865,"temperature",1195,"Parus3 major",110.455,-0.193936752136753,199,"predation","spp1"
"1397","HMK038",1982,12.622581,-0.44017815836853,"temperature",1196,"Parus3 major",123.636,-0.193936752136753,199,"predation","spp1"
"1410","HMK038",1983,13.596774,-0.00405474474666999,"temperature",1197,"Parus3 major",113.636,-0.193936752136753,199,"predation","spp1"
"1416","HMK038",1984,10.358065,-1.45394899035082,"temperature",1198,"Parus3 major",122.727,-0.193936752136753,199,"predation","spp1"
"1425","HMK038",1985,18.877419,2.35996647438055,"temperature",1199,"Parus3 major",117.5,-0.193936752136753,199,"predation","spp1"
"1434","HMK038",1986,14.829032,0.547598331617917,"temperature",1200,"Parus3 major",117.273,-0.193936752136753,199,"predation","spp1"
"1443","HMK038",1987,11.077419,-1.13191103474804,"temperature",1201,"Parus3 major",115.909,-0.193936752136753,199,"predation","spp1"
"1450","HMK038",1988,14.783871,0.527380808516666,"temperature",1202,"Parus3 major",119.318,-0.193936752136753,199,"predation","spp1"
"1458","HMK038",1989,12.558065,-0.469060462135061,"temperature",1203,"Parus3 major",112.273,-0.193936752136753,199,"predation","spp1"
"1462","HMK038",1990,12.880645,-0.324648943302407,"temperature",1204,"Parus3 major",107.5,-0.193936752136753,199,"predation","spp1"
"1470","HMK038",1991,9.512903,-1.83230824411622,"temperature",1205,"Parus3 major",118.182,-0.193936752136753,199,"predation","spp1"
"1479","HMK038",1992,14.287097,0.304986711373096,"temperature",1206,"Parus3 major",113.182,-0.193936752136753,199,"predation","spp1"
"1488","HMK038",1993,15.864516,1.01116029195926,"temperature",1207,"Parus3 major",118.182,-0.193936752136753,199,"predation","spp1"
"1496","HMK038",1994,12.474194,-0.506607546566871,"temperature",1208,"Parus3 major",112.727,-0.193936752136753,199,"predation","spp1"
"1503","HMK038",1995,12.290323,-0.588922291372125,"temperature",1209,"Parus3 major",119.091,-0.193936752136753,199,"predation","spp1"
"1511","HMK038",1996,13.306452,-0.134025111696058,"temperature",1210,"Parus3 major",116.818,-0.193936752136753,199,"predation","spp1"
"1523","HMK038",1997,13.912903,0.137468812315293,"temperature",1211,"Parus3 major",122.045,-0.193936752136753,199,"predation","spp1"
"1531","HMK038",1998,12.696774,-0.406963688107661,"temperature",1212,"Parus3 major",116.136,-0.193936752136753,199,"predation","spp1"
"1538","HMK038",1999,12.819355,-0.35208704234529,"temperature",1213,"Parus3 major",107.955,-0.193936752136753,199,"predation","spp1"
"1546","HMK038",2000,14.919355,0.588033825497022,"temperature",1214,"Parus3 major",111.591,-0.193936752136753,199,"predation","spp1"
"1555","HMK038",2001,15.558065,0.873969349068243,"temperature",1215,"Parus3 major",117.955,-0.193936752136753,199,"predation","spp1"
"1560","HMK038",2002,17.009677,1.52382207916839,"temperature",1216,"Parus3 major",114.545,-0.193936752136753,199,"predation","spp1"
"1571","HMK038",2003,16.835484,1.44583994853408,"temperature",1217,"Parus3 major",117.955,-0.193936752136753,199,"predation","spp1"
"1578","HMK038",2004,12.996774,-0.272660706987331,"temperature",1218,"Parus3 major",111.136,-0.193936752136753,199,"predation","spp1"
"1587","HMK038",2005,15.3,0.758439686325517,"temperature",1219,"Parus3 major",110.227,-0.193936752136753,199,"predation","spp1"
"1384","HMK038",1980,9.590323,-1.7976491214551,"temperature",1220,"Sitta europaea",108.409,-0.0894314529914536,200,"predation","spp1"
"1394","HMK038",1981,12.793548,-0.363640232457865,"temperature",1221,"Sitta europaea",102.5,-0.0894314529914536,200,"predation","spp1"
"1403","HMK038",1982,12.622581,-0.44017815836853,"temperature",1222,"Sitta europaea",112.5,-0.0894314529914536,200,"predation","spp1"
"1404","HMK038",1983,13.596774,-0.00405474474666999,"temperature",1223,"Sitta europaea",102.955,-0.0894314529914536,200,"predation","spp1"
"1418","HMK038",1984,10.358065,-1.45394899035082,"temperature",1224,"Sitta europaea",112.045,-0.0894314529914536,200,"predation","spp1"
"1426","HMK038",1985,18.877419,2.35996647438055,"temperature",1225,"Sitta europaea",107.5,-0.0894314529914536,200,"predation","spp1"
"1435","HMK038",1986,14.829032,0.547598331617917,"temperature",1226,"Sitta europaea",108.636,-0.0894314529914536,200,"predation","spp1"
"1439","HMK038",1987,11.077419,-1.13191103474804,"temperature",1227,"Sitta europaea",104.773,-0.0894314529914536,200,"predation","spp1"
"1448","HMK038",1988,14.783871,0.527380808516666,"temperature",1228,"Sitta europaea",108.409,-0.0894314529914536,200,"predation","spp1"
"1454","HMK038",1989,12.558065,-0.469060462135061,"temperature",1229,"Sitta europaea",106.818,-0.0894314529914536,200,"predation","spp1"
"1466","HMK038",1990,12.880645,-0.324648943302407,"temperature",1230,"Sitta europaea",101.818,-0.0894314529914536,200,"predation","spp1"
"1471","HMK038",1991,9.512903,-1.83230824411622,"temperature",1231,"Sitta europaea",109.318,-0.0894314529914536,200,"predation","spp1"
"1476","HMK038",1992,14.287097,0.304986711373096,"temperature",1232,"Sitta europaea",104.318,-0.0894314529914536,200,"predation","spp1"
"1484","HMK038",1993,15.864516,1.01116029195926,"temperature",1233,"Sitta europaea",107.955,-0.0894314529914536,200,"predation","spp1"
"1492","HMK038",1994,12.474194,-0.506607546566871,"temperature",1234,"Sitta europaea",105.909,-0.0894314529914536,200,"predation","spp1"
"1502","HMK038",1995,12.290323,-0.588922291372125,"temperature",1235,"Sitta europaea",111.364,-0.0894314529914536,200,"predation","spp1"
"1514","HMK038",1996,13.306452,-0.134025111696058,"temperature",1236,"Sitta europaea",109.545,-0.0894314529914536,200,"predation","spp1"
"1519","HMK038",1997,13.912903,0.137468812315293,"temperature",1237,"Sitta europaea",114.091,-0.0894314529914536,200,"predation","spp1"
"1530","HMK038",1998,12.696774,-0.406963688107661,"temperature",1238,"Sitta europaea",103.409,-0.0894314529914536,200,"predation","spp1"
"1539","HMK038",1999,12.819355,-0.35208704234529,"temperature",1239,"Sitta europaea",101.591,-0.0894314529914536,200,"predation","spp1"
"1547","HMK038",2000,14.919355,0.588033825497022,"temperature",1240,"Sitta europaea",103.409,-0.0894314529914536,200,"predation","spp1"
"1552","HMK038",2001,15.558065,0.873969349068243,"temperature",1241,"Sitta europaea",106.136,-0.0894314529914536,200,"predation","spp1"
"1561","HMK038",2002,17.009677,1.52382207916839,"temperature",1242,"Sitta europaea",102.273,-0.0894314529914536,200,"predation","spp1"
"1570","HMK038",2003,16.835484,1.44583994853408,"temperature",1243,"Sitta europaea",115,-0.0894314529914536,200,"predation","spp1"
"1577","HMK038",2004,12.996774,-0.272660706987331,"temperature",1244,"Sitta europaea",100.682,-0.0894314529914536,200,"predation","spp1"
"1582","HMK038",2005,15.3,0.758439686325517,"temperature",1245,"Sitta europaea",104.318,-0.0894314529914536,200,"predation","spp1"
"572","HMK042",1973,14.3,0.484304387023055,"temperature",1269,"Acrocephalus arundinaceus",137.748,-0.116447837383463,207,"competition","spp1"
"575","HMK042",1974,11.9,-0.968608774046108,"temperature",1270,"Acrocephalus arundinaceus",136.192,-0.116447837383463,207,"competition","spp1"
"576","HMK042",1975,13.4,-0.0605380483778816,"temperature",1271,"Acrocephalus arundinaceus",133.863,-0.116447837383463,207,"competition","spp1"
"579","HMK042",1976,14.6,0.665918532156699,"temperature",1272,"Acrocephalus arundinaceus",133.848,-0.116447837383463,207,"competition","spp1"
"581","HMK042",1977,13.2,-0.181614145133646,"temperature",1273,"Acrocephalus arundinaceus",127.272,-0.116447837383463,207,"competition","spp1"
"583","HMK042",1978,12,-0.908070725668227,"temperature",1274,"Acrocephalus arundinaceus",132.278,-0.116447837383463,207,"competition","spp1"
"584","HMK042",1979,13.4,-0.0605380483778816,"temperature",1275,"Acrocephalus arundinaceus",139.214,-0.116447837383463,207,"competition","spp1"
"587","HMK042",1980,11.8,-1.02914682242399,"temperature",1276,"Acrocephalus arundinaceus",138.431,-0.116447837383463,207,"competition","spp1"
"589","HMK042",1981,13.6,0.0605380483778816,"temperature",1277,"Acrocephalus arundinaceus",133.783,-0.116447837383463,207,"competition","spp1"
"591","HMK042",1982,13.5,0,"temperature",1278,"Acrocephalus arundinaceus",133,-0.116447837383463,207,"competition","spp1"
"593","HMK042",1984,11,-1.51345120944704,"temperature",1279,"Acrocephalus arundinaceus",134.131,-0.116447837383463,207,"competition","spp1"
"595","HMK042",1985,14.4,0.544842435400936,"temperature",1280,"Acrocephalus arundinaceus",137.981,-0.116447837383463,207,"competition","spp1"
"597","HMK042",1986,15.7,1.3318370643134,"temperature",1281,"Acrocephalus arundinaceus",136.035,-0.116447837383463,207,"competition","spp1"
"598","HMK042",1987,10.6,-1.75560340295857,"temperature",1282,"Acrocephalus arundinaceus",136.023,-0.116447837383463,207,"competition","spp1"
"600","HMK042",1988,15.9,1.45291316106916,"temperature",1283,"Acrocephalus arundinaceus",131.377,-0.116447837383463,207,"competition","spp1"
"603","HMK042",1989,15.2,1.02914682242399,"temperature",1284,"Acrocephalus arundinaceus",135.611,-0.116447837383463,207,"competition","spp1"
"604","HMK042",1990,15.4,1.15022291917975,"temperature",1285,"Acrocephalus arundinaceus",132.122,-0.116447837383463,207,"competition","spp1"
"607","HMK042",1991,10.2,-1.9977555964701,"temperature",1286,"Acrocephalus arundinaceus",141.377,-0.116447837383463,207,"competition","spp1"
"609","HMK042",1992,16.1,1.57398925782493,"temperature",1287,"Acrocephalus arundinaceus",134.027,-0.116447837383463,207,"competition","spp1"
"610","HMK042",1993,16.4,1.75560340295857,"temperature",1288,"Acrocephalus arundinaceus",132.083,-0.116447837383463,207,"competition","spp1"
"612","HMK042",1994,14.2,0.423766338645172,"temperature",1289,"Acrocephalus arundinaceus",127.825,-0.116447837383463,207,"competition","spp1"
"615","HMK042",1995,13.7,0.121076096755763,"temperature",1290,"Acrocephalus arundinaceus",129.741,-0.116447837383463,207,"competition","spp1"
"617","HMK042",1996,12.2,-0.786994628912464,"temperature",1291,"Acrocephalus arundinaceus",140.926,-0.116447837383463,207,"competition","spp1"
"618","HMK042",1997,13.7,0.121076096755763,"temperature",1292,"Acrocephalus arundinaceus",130.875,-0.116447837383463,207,"competition","spp1"
"621","HMK042",1998,14.7,0.726456580534581,"temperature",1293,"Acrocephalus arundinaceus",131.247,-0.116447837383463,207,"competition","spp1"
"623","HMK042",1999,14.7,0.726456580534581,"temperature",1294,"Acrocephalus arundinaceus",134.71,-0.116447837383463,207,"competition","spp1"
"625","HMK042",2000,15.4,1.15022291917975,"temperature",1295,"Acrocephalus arundinaceus",131.605,-0.116447837383463,207,"competition","spp1"
"626","HMK042",2001,15.6,1.27129901593552,"temperature",1296,"Acrocephalus arundinaceus",126.961,-0.116447837383463,207,"competition","spp1"
"629","HMK042",2003,15.3,1.08968487080187,"temperature",1297,"Acrocephalus arundinaceus",133.499,-0.116447837383463,207,"competition","spp1"
"573","HMK042",1973,14.3,0.484304387023055,"temperature",3094,"Acrocephalus scirpaceus",148.163,-0.405226578022315,207,"competition","spp2"
"574","HMK042",1974,11.9,-0.968608774046108,"temperature",3095,"Acrocephalus scirpaceus",142.278,-0.405226578022315,207,"competition","spp2"
"577","HMK042",1975,13.4,-0.0605380483778816,"temperature",3096,"Acrocephalus scirpaceus",143.832,-0.405226578022315,207,"competition","spp2"
"578","HMK042",1976,14.6,0.665918532156699,"temperature",3097,"Acrocephalus scirpaceus",144.21,-0.405226578022315,207,"competition","spp2"
"580","HMK042",1977,13.2,-0.181614145133646,"temperature",3098,"Acrocephalus scirpaceus",141.847,-0.405226578022315,207,"competition","spp2"
"582","HMK042",1978,12,-0.908070725668227,"temperature",3099,"Acrocephalus scirpaceus",138.704,-0.405226578022315,207,"competition","spp2"
"585","HMK042",1979,13.4,-0.0605380483778816,"temperature",3100,"Acrocephalus scirpaceus",146.127,-0.405226578022315,207,"competition","spp2"
"586","HMK042",1980,11.8,-1.02914682242399,"temperature",3101,"Acrocephalus scirpaceus",140.243,-0.405226578022315,207,"competition","spp2"
"588","HMK042",1981,13.6,0.0605380483778816,"temperature",3102,"Acrocephalus scirpaceus",136.708,-0.405226578022315,207,"competition","spp2"
"590","HMK042",1982,13.5,0,"temperature",3103,"Acrocephalus scirpaceus",141.002,-0.405226578022315,207,"competition","spp2"
"592","HMK042",1984,11,-1.51345120944704,"temperature",3104,"Acrocephalus scirpaceus",144.886,-0.405226578022315,207,"competition","spp2"
"594","HMK042",1985,14.4,0.544842435400936,"temperature",3105,"Acrocephalus scirpaceus",142.134,-0.405226578022315,207,"competition","spp2"
"596","HMK042",1986,15.7,1.3318370643134,"temperature",3106,"Acrocephalus scirpaceus",141.729,-0.405226578022315,207,"competition","spp2"
"599","HMK042",1987,10.6,-1.75560340295857,"temperature",3107,"Acrocephalus scirpaceus",146.804,-0.405226578022315,207,"competition","spp2"
"601","HMK042",1988,15.9,1.45291316106916,"temperature",3108,"Acrocephalus scirpaceus",137.01,-0.405226578022315,207,"competition","spp2"
"602","HMK042",1989,15.2,1.02914682242399,"temperature",3109,"Acrocephalus scirpaceus",140.517,-0.405226578022315,207,"competition","spp2"
"605","HMK042",1990,15.4,1.15022291917975,"temperature",3110,"Acrocephalus scirpaceus",136.981,-0.405226578022315,207,"competition","spp2"
"606","HMK042",1991,10.2,-1.9977555964701,"temperature",3111,"Acrocephalus scirpaceus",145.185,-0.405226578022315,207,"competition","spp2"
"608","HMK042",1992,16.1,1.57398925782493,"temperature",3112,"Acrocephalus scirpaceus",138.521,-0.405226578022315,207,"competition","spp2"
"611","HMK042",1993,16.4,1.75560340295857,"temperature",3113,"Acrocephalus scirpaceus",136.552,-0.405226578022315,207,"competition","spp2"
"613","HMK042",1994,14.2,0.423766338645172,"temperature",3114,"Acrocephalus scirpaceus",133.408,-0.405226578022315,207,"competition","spp2"
"614","HMK042",1995,13.7,0.121076096755763,"temperature",3115,"Acrocephalus scirpaceus",138.873,-0.405226578022315,207,"competition","spp2"
"616","HMK042",1996,12.2,-0.786994628912464,"temperature",3116,"Acrocephalus scirpaceus",145.121,-0.405226578022315,207,"competition","spp2"
"619","HMK042",1997,13.7,0.121076096755763,"temperature",3117,"Acrocephalus scirpaceus",140.021,-0.405226578022315,207,"competition","spp2"
"620","HMK042",1998,14.7,0.726456580534581,"temperature",3118,"Acrocephalus scirpaceus",139.615,-0.405226578022315,207,"competition","spp2"
"622","HMK042",1999,14.7,0.726456580534581,"temperature",3119,"Acrocephalus scirpaceus",138.821,-0.405226578022315,207,"competition","spp2"
"624","HMK042",2000,15.4,1.15022291917975,"temperature",3120,"Acrocephalus scirpaceus",130.981,-0.405226578022315,207,"competition","spp2"
"627","HMK042",2001,15.6,1.27129901593552,"temperature",3121,"Acrocephalus scirpaceus",121.577,-0.405226578022315,207,"competition","spp2"
"628","HMK042",2003,15.3,1.08968487080187,"temperature",3122,"Acrocephalus scirpaceus",127.42,-0.405226578022315,207,"competition","spp2"
"633","HMK043",1976,-0.270093,-0.227038320151444,"temperature",3151,"Beroe gracilis",166.5244,-0.562696844375156,209,"predation","spp2"
"637","HMK043",1978,-3.201077,-2.5318879141882,"temperature",3152,"Beroe gracilis",185.6869,-0.562696844375156,209,"predation","spp2"
"641","HMK043",1979,1.743231,1.35618731467442,"temperature",3153,"Beroe gracilis",186.9294,-0.562696844375156,209,"predation","spp2"
"645","HMK043",1980,0.078733,0.047269374632787,"temperature",3154,"Beroe gracilis",193.3659,-0.562696844375156,209,"predation","spp2"
"648","HMK043",1981,-0.165737,-0.144975475647585,"temperature",3155,"Beroe gracilis",172.5108,-0.562696844375156,209,"predation","spp2"
"651","HMK043",1982,0.471113,0.355826802345849,"temperature",3156,"Beroe gracilis",174.713,-0.562696844375156,209,"predation","spp2"
"657","HMK043",1983,-0.759763,-0.612102073727709,"temperature",3157,"Beroe gracilis",170.66,-0.562696844375156,209,"predation","spp2"
"660","HMK043",1984,-0.324233,-0.269612608179338,"temperature",3158,"Beroe gracilis",187.586,-0.562696844375156,209,"predation","spp2"
"663","HMK043",1985,-0.49528,-0.404119520708101,"temperature",3159,"Beroe gracilis",189.8225,-0.562696844375156,209,"predation","spp2"
"667","HMK043",1986,0.121267,0.0807170060878748,"temperature",3160,"Beroe gracilis",210.9492,-0.562696844375156,209,"predation","spp2"
"672","HMK043",1987,1.622027,1.26087564112191,"temperature",3161,"Beroe gracilis",135.4766,-0.562696844375156,209,"predation","spp2"
"678","HMK043",1988,0.898257,0.691721735581661,"temperature",3162,"Beroe gracilis",144.0026,-0.562696844375156,209,"predation","spp2"
"680","HMK043",1989,0.91133,0.702002002803469,"temperature",3163,"Beroe gracilis",127.3475,-0.562696844375156,209,"predation","spp2"
"686","HMK043",1990,-2.679893,-2.12204237056924,"temperature",3164,"Beroe gracilis",123.2945,-0.562696844375156,209,"predation","spp2"
"689","HMK043",1991,1.669837,1.29847218176863,"temperature",3165,"Beroe gracilis",175.9359,-0.562696844375156,209,"predation","spp2"
"694","HMK043",1992,-0.579383,-0.470255932714197,"temperature",3166,"Beroe gracilis",138.2339,-0.562696844375156,209,"predation","spp2"
"698","HMK043",1993,-0.046877,-0.0515070627366959,"temperature",3167,"Beroe gracilis",182.4746,-0.562696844375156,209,"predation","spp2"
"700","HMK043",1994,0.484097,0.366037082282202,"temperature",3168,"Beroe gracilis",109.1139,-0.562696844375156,209,"predation","spp2"
"704","HMK043",1995,-1.366993,-1.08961195402284,"temperature",3169,"Beroe gracilis",161.7441,-0.562696844375156,209,"predation","spp2"
"710","HMK043",1996,-1.262533,-1.00746732662362,"temperature",3170,"Beroe gracilis",220.6631,-0.562696844375156,209,"predation","spp2"
"713","HMK043",1997,2.48707,1.94112295989756,"temperature",3171,"Beroe gracilis",233.4234,-0.562696844375156,209,"predation","spp2"
"716","HMK043",1998,1.120075,0.866153642152985,"temperature",3172,"Beroe gracilis",155.8396,-0.562696844375156,209,"predation","spp2"
"719","HMK043",1999,-1.441367,-1.14809773344261,"temperature",3173,"Beroe gracilis",134.9614,-0.562696844375156,209,"predation","spp2"
"725","HMK043",2000,0.7225,0.55351100154179,"temperature",3174,"Beroe gracilis",156.0888,-0.562696844375156,209,"predation","spp2"
"730","HMK043",2001,0.0011,-0.0137791976329965,"temperature",3175,"Beroe gracilis",204.5295,-0.562696844375156,209,"predation","spp2"
"733","HMK043",2002,-0.281433,-0.235955801241882,"temperature",3176,"Beroe gracilis",154.2485,-0.562696844375156,209,"predation","spp2"
"737","HMK043",2003,-0.37942,-0.31301022977881,"temperature",3177,"Beroe gracilis",160.6738,-0.562696844375156,209,"predation","spp2"
"741","HMK043",2004,NA,NA,"temperature",3178,"Beroe gracilis",154.532,-0.562696844375156,209,"predation","spp2"
"631","HMK043",1976,-0.270093,-0.227038320151444,"temperature",1298,"Copepod2 spp.",144.1174,-0.848544252873565,208,"predation","spp1"
"634","HMK043",1977,1.481926,1.15070385820732,"temperature",1299,"Copepod2 spp.",144.1174,-0.848544252873565,208,"predation","spp1"
"639","HMK043",1978,-3.201077,-2.5318879141882,"temperature",1300,"Copepod2 spp.",150.2942,-0.848544252873565,208,"predation","spp1"
"642","HMK043",1979,1.743231,1.35618731467442,"temperature",1301,"Copepod2 spp.",146.1768,-0.848544252873565,208,"predation","spp1"
"646","HMK043",1980,0.078733,0.047269374632787,"temperature",1302,"Copepod2 spp.",141.0297,-0.848544252873565,208,"predation","spp1"
"649","HMK043",1981,-0.165737,-0.144975475647585,"temperature",1303,"Copepod2 spp.",154.4116,-0.848544252873565,208,"predation","spp1"
"653","HMK043",1982,0.471113,0.355826802345849,"temperature",1304,"Copepod2 spp.",137.9413,-0.848544252873565,208,"predation","spp1"
"656","HMK043",1983,-0.759763,-0.612102073727709,"temperature",1305,"Copepod2 spp.",133.8232,-0.848544252873565,208,"predation","spp1"
"659","HMK043",1984,-0.324233,-0.269612608179338,"temperature",1306,"Copepod2 spp.",127.6471,-0.848544252873565,208,"predation","spp1"
"666","HMK043",1985,-0.49528,-0.404119520708101,"temperature",1307,"Copepod2 spp.",144.1174,-0.848544252873565,208,"predation","spp1"
"669","HMK043",1986,0.121267,0.0807170060878748,"temperature",1308,"Copepod2 spp.",154.4116,-0.848544252873565,208,"predation","spp1"
"671","HMK043",1987,1.622027,1.26087564112191,"temperature",1309,"Copepod2 spp.",137.9413,-0.848544252873565,208,"predation","spp1"
"675","HMK043",1988,0.898257,0.691721735581661,"temperature",1310,"Copepod2 spp.",144.1174,-0.848544252873565,208,"predation","spp1"
"681","HMK043",1989,0.91133,0.702002002803469,"temperature",1311,"Copepod2 spp.",150.2942,-0.848544252873565,208,"predation","spp1"
"683","HMK043",1990,-2.679893,-2.12204237056924,"temperature",1312,"Copepod2 spp.",121.4703,-0.848544252873565,208,"predation","spp1"
"688","HMK043",1991,1.669837,1.29847218176863,"temperature",1313,"Copepod2 spp.",127.6471,-0.848544252873565,208,"predation","spp1"
"692","HMK043",1992,-0.579383,-0.470255932714197,"temperature",1314,"Copepod2 spp.",111.1768,-0.848544252873565,208,"predation","spp1"
"697","HMK043",1993,-0.046877,-0.0515070627366959,"temperature",1315,"Copepod2 spp.",129.7058,-0.848544252873565,208,"predation","spp1"
"702","HMK043",1994,0.484097,0.366037082282202,"temperature",1316,"Copepod2 spp.",140,-0.848544252873565,208,"predation","spp1"
"705","HMK043",1995,-1.366993,-1.08961195402284,"temperature",1317,"Copepod2 spp.",133.8232,-0.848544252873565,208,"predation","spp1"
"707","HMK043",1996,-1.262533,-1.00746732662362,"temperature",1318,"Copepod2 spp.",150.2942,-0.848544252873565,208,"predation","spp1"
"712","HMK043",1997,2.48707,1.94112295989756,"temperature",1319,"Copepod2 spp.",98.8232,-0.848544252873565,208,"predation","spp1"
"717","HMK043",1998,1.120075,0.866153642152985,"temperature",1320,"Copepod2 spp.",127.6471,-0.848544252873565,208,"predation","spp1"
"722","HMK043",1999,-1.441367,-1.14809773344261,"temperature",1321,"Copepod2 spp.",134.8529,-0.848544252873565,208,"predation","spp1"
"724","HMK043",2000,0.7225,0.55351100154179,"temperature",1322,"Copepod2 spp.",154.4116,-0.848544252873565,208,"predation","spp1"
"727","HMK043",2001,0.0011,-0.0137791976329965,"temperature",1323,"Copepod2 spp.",88.5297,-0.848544252873565,208,"predation","spp1"
"732","HMK043",2002,-0.281433,-0.235955801241882,"temperature",1324,"Copepod2 spp.",115.2942,-0.848544252873565,208,"predation","spp1"
"736","HMK043",2003,-0.37942,-0.31301022977881,"temperature",1325,"Copepod2 spp.",150.2942,-0.848544252873565,208,"predation","spp1"
"630","HMK043",1976,-0.270093,-0.227038320151444,"temperature",3123,"Pleurobrachia pileus",140,-1.9980756395996,208,"predation","spp2"
"632","HMK043",1976,-0.270093,-0.227038320151444,"temperature",1326,"Pleurobrachia pileus",140,-1.9980756395996,209,"predation","spp1"
"635","HMK043",1977,1.481926,1.15070385820732,"temperature",1327,"Pleurobrachia pileus",140,-1.9980756395996,209,"predation","spp1"
"636","HMK043",1977,1.481926,1.15070385820732,"temperature",3124,"Pleurobrachia pileus",140,-1.9980756395996,208,"predation","spp2"
"638","HMK043",1978,-3.201077,-2.5318879141882,"temperature",1328,"Pleurobrachia pileus",123.2,-1.9980756395996,209,"predation","spp1"
"640","HMK043",1978,-3.201077,-2.5318879141882,"temperature",3125,"Pleurobrachia pileus",123.2,-1.9980756395996,208,"predation","spp2"
"643","HMK043",1979,1.743231,1.35618731467442,"temperature",1329,"Pleurobrachia pileus",132.65,-1.9980756395996,209,"predation","spp1"
"644","HMK043",1979,1.743231,1.35618731467442,"temperature",3126,"Pleurobrachia pileus",132.65,-1.9980756395996,208,"predation","spp2"
"647","HMK043",1981,-0.165737,-0.144975475647585,"temperature",1330,"Pleurobrachia pileus",151.55,-1.9980756395996,209,"predation","spp1"
"650","HMK043",1981,-0.165737,-0.144975475647585,"temperature",3127,"Pleurobrachia pileus",151.55,-1.9980756395996,208,"predation","spp2"
"652","HMK043",1982,0.471113,0.355826802345849,"temperature",3128,"Pleurobrachia pileus",125.3,-1.9980756395996,208,"predation","spp2"
"654","HMK043",1982,0.471113,0.355826802345849,"temperature",1331,"Pleurobrachia pileus",125.3,-1.9980756395996,209,"predation","spp1"
"655","HMK043",1983,-0.759763,-0.612102073727709,"temperature",3129,"Pleurobrachia pileus",129.5,-1.9980756395996,208,"predation","spp2"
"658","HMK043",1983,-0.759763,-0.612102073727709,"temperature",1332,"Pleurobrachia pileus",129.5,-1.9980756395996,209,"predation","spp1"
"661","HMK043",1984,-0.324233,-0.269612608179338,"temperature",1333,"Pleurobrachia pileus",158.9,-1.9980756395996,209,"predation","spp1"
"662","HMK043",1984,-0.324233,-0.269612608179338,"temperature",3130,"Pleurobrachia pileus",158.9,-1.9980756395996,208,"predation","spp2"
"664","HMK043",1985,-0.49528,-0.404119520708101,"temperature",1334,"Pleurobrachia pileus",144.2,-1.9980756395996,209,"predation","spp1"
"665","HMK043",1985,-0.49528,-0.404119520708101,"temperature",3131,"Pleurobrachia pileus",144.2,-1.9980756395996,208,"predation","spp2"
"668","HMK043",1986,0.121267,0.0807170060878748,"temperature",3132,"Pleurobrachia pileus",156.8,-1.9980756395996,208,"predation","spp2"
"670","HMK043",1986,0.121267,0.0807170060878748,"temperature",1335,"Pleurobrachia pileus",156.8,-1.9980756395996,209,"predation","spp1"
"673","HMK043",1987,1.622027,1.26087564112191,"temperature",3133,"Pleurobrachia pileus",167.3,-1.9980756395996,208,"predation","spp2"
"674","HMK043",1987,1.622027,1.26087564112191,"temperature",1336,"Pleurobrachia pileus",167.3,-1.9980756395996,209,"predation","spp1"
"676","HMK043",1988,0.898257,0.691721735581661,"temperature",3134,"Pleurobrachia pileus",106.4,-1.9980756395996,208,"predation","spp2"
"677","HMK043",1988,0.898257,0.691721735581661,"temperature",1337,"Pleurobrachia pileus",106.4,-1.9980756395996,209,"predation","spp1"
"679","HMK043",1989,0.91133,0.702002002803469,"temperature",1338,"Pleurobrachia pileus",91.7,-1.9980756395996,209,"predation","spp1"
"682","HMK043",1989,0.91133,0.702002002803469,"temperature",3135,"Pleurobrachia pileus",91.7,-1.9980756395996,208,"predation","spp2"
"684","HMK043",1990,-2.679893,-2.12204237056924,"temperature",3136,"Pleurobrachia pileus",74.9,-1.9980756395996,208,"predation","spp2"
"685","HMK043",1990,-2.679893,-2.12204237056924,"temperature",1339,"Pleurobrachia pileus",74.9,-1.9980756395996,209,"predation","spp1"
"687","HMK043",1991,1.669837,1.29847218176863,"temperature",1340,"Pleurobrachia pileus",114.8,-1.9980756395996,209,"predation","spp1"
"690","HMK043",1991,1.669837,1.29847218176863,"temperature",3137,"Pleurobrachia pileus",114.8,-1.9980756395996,208,"predation","spp2"
"691","HMK043",1992,-0.579383,-0.470255932714197,"temperature",1341,"Pleurobrachia pileus",85.4,-1.9980756395996,209,"predation","spp1"
"693","HMK043",1992,-0.579383,-0.470255932714197,"temperature",3138,"Pleurobrachia pileus",85.4,-1.9980756395996,208,"predation","spp2"
"695","HMK043",1993,-0.046877,-0.0515070627366959,"temperature",1342,"Pleurobrachia pileus",79.1,-1.9980756395996,209,"predation","spp1"
"696","HMK043",1993,-0.046877,-0.0515070627366959,"temperature",3139,"Pleurobrachia pileus",79.1,-1.9980756395996,208,"predation","spp2"
"699","HMK043",1994,0.484097,0.366037082282202,"temperature",1343,"Pleurobrachia pileus",112.7,-1.9980756395996,209,"predation","spp1"
"701","HMK043",1994,0.484097,0.366037082282202,"temperature",3140,"Pleurobrachia pileus",112.7,-1.9980756395996,208,"predation","spp2"
